Page Load Speed (ms),Time
566,2016-07-05 14:06:49
559,2016-07-05 14:07:07
561,2016-07-05 14:07:08
568,2016-07-05 14:07:08
607,2016-07-05 14:07:19
310,2016-07-05 14:07:37
439,2016-07-05 14:08:14
561,2016-07-05 14:09:08
626,2016-07-05 14:09:08
569,2016-07-05 14:10:37
571,2016-07-05 14:10:37
587,2016-07-05 14:10:45
613,2016-07-05 14:11:00
569,2016-07-05 14:11:15
417,2016-07-05 14:11:33
398,2016-07-05 14:12:43
404,2016-07-05 14:13:18
623,2016-07-05 14:15:05
579,2016-07-05 14:18:13
559,2016-07-05 14:20:16
491,2016-07-05 14:21:04
577,2016-07-05 14:21:28
560,2016-07-05 14:22:41
523,2016-07-05 14:23:17
559,2016-07-05 14:24:01
1422,2016-07-05 14:25:35
1486,2016-07-05 14:25:35
645,2016-07-05 14:26:15
613,2016-07-05 14:27:15
574,2016-07-05 14:27:55
687,2016-07-05 14:29:34
420,2016-07-05 14:30:22
573,2016-07-05 14:32:27
601,2016-07-05 14:32:42
506,2016-07-05 14:33:00
457,2016-07-05 14:33:17
1029,2016-07-05 14:34:02
694,2016-07-05 14:35:08
811,2016-07-05 14:35:28
1458,2016-07-05 14:35:54
1307,2016-07-05 14:36:35
860,2016-07-05 14:38:07
1813,2016-07-05 14:38:16
632,2016-07-05 14:38:37
549,2016-07-05 14:39:33
560,2016-07-05 14:40:05
740,2016-07-05 14:40:14
387,2016-07-05 14:40:49
558,2016-07-05 14:41:08
559,2016-07-05 14:41:11
326,2016-07-05 14:41:22
330,2016-07-05 14:42:18
328,2016-07-05 14:43:29
373,2016-07-05 14:45:21
576,2016-07-05 14:46:17
2034,2016-07-05 14:46:37
379,2016-07-05 14:47:16
564,2016-07-05 14:52:32
509,2016-07-05 14:53:13
268,2016-07-05 14:53:16
219,2016-07-05 14:54:03
415,2016-07-05 14:54:07
559,2016-07-05 14:54:16
581,2016-07-05 14:54:58
579,2016-07-05 14:54:58
428,2016-07-05 14:55:09
558,2016-07-05 14:55:46
1066,2016-07-05 14:56:28
333,2016-07-05 14:57:54
581,2016-07-05 15:03:05
552,2016-07-05 15:04:13
510,2016-07-05 15:06:04
363,2016-07-05 15:07:16
280,2016-07-05 15:07:22
205,2016-07-05 15:07:32
563,2016-07-05 15:07:57
585,2016-07-05 15:10:15
440,2016-07-05 15:10:20
558,2016-07-05 15:10:22
1014,2016-07-05 15:10:30
1244,2016-07-05 15:11:47
1204,2016-07-05 15:14:09
720,2016-07-05 15:14:16
557,2016-07-05 15:14:20
596,2016-07-05 15:14:26
290,2016-07-05 15:14:54
659,2016-07-05 15:17:11
341,2016-07-05 15:20:51
688,2016-07-05 15:21:40
347,2016-07-05 15:21:43
503,2016-07-05 15:21:49
604,2016-07-05 15:23:11
659,2016-07-05 15:23:11
645,2016-07-05 15:24:05
643,2016-07-05 15:24:05
630,2016-07-05 15:27:11
558,2016-07-05 15:28:34
575,2016-07-05 15:29:03
578,2016-07-05 15:31:11
2703,2016-07-05 15:32:23
644,2016-07-05 15:32:29
458,2016-07-05 15:33:04
311,2016-07-05 15:33:06
363,2016-07-05 15:33:15
969,2016-07-05 15:33:54
901,2016-07-05 15:34:14
556,2016-07-05 15:34:20
542,2016-07-05 15:34:47
652,2016-07-05 15:34:47
576,2016-07-05 15:34:54
513,2016-07-05 15:35:36
456,2016-07-05 15:35:39
262,2016-07-05 15:35:45
269,2016-07-05 15:35:47
597,2016-07-05 15:35:50
330,2016-07-05 15:35:54
377,2016-07-05 15:36:39
294,2016-07-05 15:36:44
592,2016-07-05 15:38:19
282,2016-07-05 15:38:31
558,2016-07-05 15:38:32
549,2016-07-05 15:38:42
479,2016-07-05 15:44:28
387,2016-07-05 15:46:10
378,2016-07-05 15:46:10
561,2016-07-05 15:48:40
616,2016-07-05 15:48:40
577,2016-07-05 15:48:42
421,2016-07-05 15:49:07
561,2016-07-05 15:50:49
346,2016-07-05 15:51:26
732,2016-07-05 15:52:35
620,2016-07-05 15:52:36
632,2016-07-05 15:54:04
639,2016-07-05 15:54:24
644,2016-07-05 15:54:24
601,2016-07-05 15:58:02
661,2016-07-05 15:58:02
396,2016-07-05 15:59:10
612,2016-07-05 16:01:34
841,2016-07-05 16:05:33
419,2016-07-05 16:07:37
366,2016-07-05 16:07:51
574,2016-07-05 16:07:55
639,2016-07-05 16:24:09
481,2016-07-05 16:24:11
293,2016-07-05 16:24:21
466,2016-07-05 16:29:56
384,2016-07-05 17:03:57
673,2016-07-05 17:26:03
584,2016-07-05 17:28:10
389,2016-07-05 17:30:28
667,2016-07-06 08:10:03
453,2016-07-06 08:10:03
317,2016-07-06 08:10:07
456,2016-07-06 08:39:18
457,2016-07-06 08:39:18
557,2016-07-06 08:57:46
612,2016-07-06 08:57:46
1950,2016-07-06 08:59:28
1899,2016-07-06 08:59:28
1130,2016-07-06 08:59:29
1575,2016-07-06 08:59:30
564,2016-07-06 09:01:49
609,2016-07-06 09:01:49
567,2016-07-06 09:03:16
560,2016-07-06 09:03:16
623,2016-07-06 09:04:49
639,2016-07-06 09:04:49
569,2016-07-06 09:06:21
565,2016-07-06 09:06:21
574,2016-07-06 09:10:58
582,2016-07-06 09:10:58
619,2016-07-06 09:16:36
616,2016-07-06 09:16:36
1692,2016-07-06 09:17:41
582,2016-07-06 09:20:25
381,2016-07-06 09:20:48
421,2016-07-06 09:21:34
1093,2016-07-06 09:21:48
615,2016-07-06 09:22:28
671,2016-07-06 09:22:29
430,2016-07-06 09:24:04
757,2016-07-06 09:27:25
533,2016-07-06 09:48:29
422,2016-07-06 09:48:30
236,2016-07-06 09:48:33
266,2016-07-06 09:48:35
583,2016-07-06 09:48:44
439,2016-07-06 09:50:14
581,2016-07-06 09:59:30
570,2016-07-06 09:59:58
564,2016-07-06 10:00:46
580,2016-07-06 10:01:12
605,2016-07-06 10:05:22
552,2016-07-06 10:08:48
452,2016-07-06 10:09:01
626,2016-07-06 10:09:20
593,2016-07-06 10:09:36
554,2016-07-06 10:09:52
1077,2016-07-06 10:10:05
492,2016-07-06 10:10:11
360,2016-07-06 10:10:18
347,2016-07-06 10:10:29
576,2016-07-06 10:11:11
604,2016-07-06 10:11:15
349,2016-07-06 10:11:23
356,2016-07-06 10:11:36
664,2016-07-06 10:11:50
583,2016-07-06 10:12:26
411,2016-07-06 10:12:26
388,2016-07-06 10:12:26
563,2016-07-06 10:13:04
682,2016-07-06 10:16:16
579,2016-07-06 10:16:22
571,2016-07-06 10:19:36
620,2016-07-06 10:19:36
432,2016-07-06 10:19:45
583,2016-07-06 10:20:07
337,2016-07-06 10:30:57
413,2016-07-06 10:31:15
559,2016-07-06 10:31:39
370,2016-07-06 10:38:05
279,2016-07-06 10:39:31
376,2016-07-06 10:40:21
556,2016-07-06 10:41:32
356,2016-07-06 10:41:33
387,2016-07-06 10:41:35
412,2016-07-06 10:41:36
938,2016-07-06 10:42:22
630,2016-07-06 10:46:02
354,2016-07-06 10:46:02
581,2016-07-06 10:46:55
614,2016-07-06 10:50:04
590,2016-07-06 10:52:07
566,2016-07-06 10:54:10
310,2016-07-06 10:54:14
603,2016-07-06 10:55:54
329,2016-07-06 10:58:32
584,2016-07-06 11:02:47
525,2016-07-06 11:02:47
1329,2016-07-06 11:02:59
631,2016-07-06 11:03:23
659,2016-07-06 11:04:25
351,2016-07-06 11:04:25
423,2016-07-06 11:08:23
618,2016-07-06 11:08:36
1876,2016-07-06 11:08:47
1892,2016-07-06 11:11:08
481,2016-07-06 11:13:53
650,2016-07-06 11:14:37
565,2016-07-06 11:18:12
1885,2016-07-06 11:19:45
576,2016-07-06 11:20:37
575,2016-07-06 11:20:48
298,2016-07-06 11:20:50
553,2016-07-06 11:21:08
354,2016-07-06 11:21:08
460,2016-07-06 11:21:11
565,2016-07-06 11:21:50
521,2016-07-06 11:22:44
580,2016-07-06 11:22:55
479,2016-07-06 11:24:04
384,2016-07-06 11:24:06
175,2016-07-06 11:24:17
465,2016-07-06 11:24:23
998,2016-07-06 11:24:31
1405,2016-07-06 11:24:31
1070,2016-07-06 11:24:46
933,2016-07-06 11:24:47
1056,2016-07-06 11:24:56
1326,2016-07-06 11:25:03
1140,2016-07-06 11:25:18
957,2016-07-06 11:25:19
2058,2016-07-06 11:27:23
614,2016-07-06 11:30:38
569,2016-07-06 11:33:46
618,2016-07-06 11:36:00
535,2016-07-06 11:37:18
529,2016-07-06 11:40:52
421,2016-07-06 11:40:56
952,2016-07-06 11:41:29
464,2016-07-06 11:41:32
393,2016-07-06 11:44:35
838,2016-07-06 11:45:31
1182,2016-07-06 11:45:40
4976,2016-07-06 11:49:33
569,2016-07-06 11:54:33
422,2016-07-06 11:54:35
276,2016-07-06 11:54:39
266,2016-07-06 11:54:40
1129,2016-07-06 11:54:45
457,2016-07-06 11:57:56
2194,2016-07-06 11:59:10
705,2016-07-06 11:59:15
575,2016-07-06 12:02:29
633,2016-07-06 12:02:29
460,2016-07-06 12:02:36
502,2016-07-06 12:07:40
1581,2016-07-06 12:08:50
963,2016-07-06 12:13:35
1104,2016-07-06 12:13:35
403,2016-07-06 12:13:37
397,2016-07-06 12:15:20
206,2016-07-06 12:15:54
528,2016-07-06 12:16:01
350,2016-07-06 12:16:07
561,2016-07-06 12:19:44
360,2016-07-06 12:19:44
367,2016-07-06 12:19:52
363,2016-07-06 12:19:52
207,2016-07-06 12:20:04
221,2016-07-06 12:20:08
447,2016-07-06 12:23:18
477,2016-07-06 12:23:28
336,2016-07-06 12:23:29
277,2016-07-06 12:23:41
611,2016-07-06 12:24:00
604,2016-07-06 12:24:00
309,2016-07-06 12:24:14
574,2016-07-06 12:24:31
374,2016-07-06 12:24:31
558,2016-07-06 12:33:26
360,2016-07-06 12:33:26
477,2016-07-06 12:33:30
271,2016-07-06 12:33:38
426,2016-07-06 12:33:43
355,2016-07-06 12:33:48
308,2016-07-06 12:34:06
495,2016-07-06 12:41:10
470,2016-07-06 12:41:16
1186,2016-07-06 12:42:41
1263,2016-07-06 12:42:42
914,2016-07-06 12:44:34
576,2016-07-06 12:44:44
595,2016-07-06 12:47:57
451,2016-07-06 12:53:25
366,2016-07-06 12:53:36
629,2016-07-06 13:11:18
544,2016-07-06 13:12:30
856,2016-07-06 13:12:30
615,2016-07-06 13:13:43
926,2016-07-06 13:15:04
598,2016-07-06 13:18:42
529,2016-07-06 13:18:48
567,2016-07-06 13:22:46
667,2016-07-06 13:36:24
3097,2016-07-06 13:36:35
702,2016-07-06 13:37:32
801,2016-07-06 13:38:07
419,2016-07-06 13:51:06
596,2016-07-06 13:51:10
271,2016-07-06 14:01:26
339,2016-07-06 14:01:27
355,2016-07-06 14:01:49
415,2016-07-06 14:02:01
246,2016-07-06 14:02:39
611,2016-07-06 14:03:31
588,2016-07-06 14:07:59
983,2016-07-06 14:08:03
781,2016-07-06 14:08:31
624,2016-07-06 14:08:58
574,2016-07-06 14:13:15
630,2016-07-06 14:13:15
412,2016-07-06 14:13:23
250,2016-07-06 14:13:31
267,2016-07-06 14:13:37
639,2016-07-06 14:15:38
580,2016-07-06 14:15:51
334,2016-07-06 14:17:09
556,2016-07-06 14:19:41
367,2016-07-06 14:19:41
497,2016-07-06 14:19:46
517,2016-07-06 14:21:23
440,2016-07-06 14:21:27
625,2016-07-06 14:23:15
504,2016-07-06 14:23:22
842,2016-07-06 14:24:18
2974,2016-07-06 14:28:32
639,2016-07-06 14:33:34
600,2016-07-06 14:34:31
509,2016-07-06 14:36:31
440,2016-07-06 14:36:34
226,2016-07-06 14:36:37
262,2016-07-06 14:36:39
337,2016-07-06 14:36:45
2410,2016-07-06 14:37:05
648,2016-07-06 14:38:39
380,2016-07-06 14:38:39
461,2016-07-06 14:38:47
278,2016-07-06 14:38:53
315,2016-07-06 14:40:08
560,2016-07-06 14:44:03
491,2016-07-06 14:44:06
1043,2016-07-06 14:47:00
1223,2016-07-06 14:47:10
1303,2016-07-06 14:47:10
1244,2016-07-06 14:47:20
422,2016-07-06 14:47:32
1171,2016-07-06 14:47:37
889,2016-07-06 14:47:44
3227,2016-07-06 14:53:25
1542,2016-07-06 14:53:30
591,2016-07-06 14:55:57
365,2016-07-06 14:56:29
349,2016-07-06 14:56:29
1027,2016-07-06 14:58:51
1202,2016-07-06 14:59:20
1094,2016-07-06 14:59:20
837,2016-07-06 14:59:59
1910,2016-07-06 15:00:11
1930,2016-07-06 15:00:11
660,2016-07-06 15:01:46
567,2016-07-06 15:02:04
289,2016-07-06 15:04:36
557,2016-07-06 15:04:50
441,2016-07-06 15:04:52
646,2016-07-06 15:09:19
366,2016-07-06 15:09:51
700,2016-07-06 15:10:13
621,2016-07-06 15:11:54
595,2016-07-06 15:12:45
348,2016-07-06 15:13:24
394,2016-07-06 15:31:46
458,2016-07-06 15:31:46
589,2016-07-06 15:45:57
607,2016-07-06 15:45:57
571,2016-07-06 15:49:37
565,2016-07-06 15:50:28
605,2016-07-06 15:51:02
611,2016-07-06 15:51:42
1680,2016-07-06 15:52:29
2573,2016-07-06 15:53:12
662,2016-07-06 15:53:52
604,2016-07-06 15:54:33
1064,2016-07-06 15:55:15
607,2016-07-06 15:55:31
406,2016-07-06 15:55:33
260,2016-07-06 15:55:35
355,2016-07-06 15:55:37
360,2016-07-06 15:55:46
715,2016-07-06 15:55:51
236,2016-07-06 15:55:56
607,2016-07-06 15:56:31
399,2016-07-06 15:57:21
369,2016-07-06 15:57:55
584,2016-07-06 16:00:52
561,2016-07-06 16:00:52
1660,2016-07-06 16:10:42
838,2016-07-06 16:11:13
570,2016-07-06 16:22:18
683,2016-07-06 16:24:36
583,2016-07-06 16:26:41
590,2016-07-06 16:27:18
497,2016-07-06 16:30:06
296,2016-07-06 16:30:15
460,2016-07-06 16:31:58
398,2016-07-06 16:32:12
778,2016-07-06 16:32:41
396,2016-07-06 16:32:47
405,2016-07-06 16:32:47
558,2016-07-06 16:41:43
369,2016-07-06 16:44:53
1221,2016-07-06 16:48:29
536,2016-07-06 16:48:32
358,2016-07-06 16:50:24
560,2016-07-06 16:50:37
582,2016-07-06 16:52:18
360,2016-07-06 16:53:43
615,2016-07-06 17:04:31
294,2016-07-06 17:05:00
554,2016-07-06 17:06:04
4851,2016-07-06 17:06:23
373,2016-07-06 17:06:39
624,2016-07-06 17:06:42
1425,2016-07-06 17:06:54
1050,2016-07-06 17:06:57
607,2016-07-06 17:09:58
566,2016-07-06 17:10:16
373,2016-07-06 17:10:16
439,2016-07-06 17:18:13
456,2016-07-06 17:18:16
599,2016-07-06 17:22:24
1324,2016-07-06 17:22:29
615,2016-07-06 17:24:50
356,2016-07-06 17:24:50
480,2016-07-06 17:24:53
555,2016-07-06 17:26:08
464,2016-07-06 17:26:10
561,2016-07-06 17:27:15
477,2016-07-06 17:27:18
372,2016-07-06 17:27:33
369,2016-07-06 17:27:48
347,2016-07-06 17:27:48
556,2016-07-06 17:28:21
491,2016-07-06 17:28:27
570,2016-07-06 17:32:59
383,2016-07-06 17:32:59
457,2016-07-06 17:33:04
580,2016-07-06 17:33:15
360,2016-07-06 17:33:15
463,2016-07-06 17:33:17
2346,2016-07-06 17:33:40
2687,2016-07-06 17:33:40
1670,2016-07-06 17:33:45
948,2016-07-06 17:34:22
1549,2016-07-06 17:34:22
1982,2016-07-06 17:34:26
1175,2016-07-06 17:34:50
1045,2016-07-06 17:34:50
4650,2016-07-06 17:34:50
2053,2016-07-06 17:35:03
1483,2016-07-06 17:35:30
1087,2016-07-06 17:35:30
606,2016-07-06 17:35:35
367,2016-07-06 17:47:58
624,2016-07-06 17:47:58
567,2016-07-06 17:48:39
362,2016-07-06 17:48:39
560,2016-07-06 17:52:27
507,2016-07-06 17:53:22
531,2016-07-06 17:55:30
571,2016-07-06 17:56:44
514,2016-07-06 17:57:31
565,2016-07-06 17:57:42
355,2016-07-06 17:57:42
480,2016-07-06 17:57:46
512,2016-07-06 17:58:26
380,2016-07-06 17:58:58
608,2016-07-06 18:04:09
326,2016-07-06 18:09:58
353,2016-07-06 18:10:00
325,2016-07-06 18:10:49
350,2016-07-06 18:10:52
531,2016-07-06 18:11:40
323,2016-07-06 18:13:33
519,2016-07-06 18:13:58
535,2016-07-06 18:15:20
346,2016-07-06 18:16:31
759,2016-07-06 18:22:13
510,2016-07-06 18:22:44
505,2016-07-06 18:23:17
508,2016-07-06 18:24:14
510,2016-07-06 18:26:55
422,2016-07-06 18:27:02
261,2016-07-06 18:27:04
516,2016-07-06 18:27:36
268,2016-07-06 18:27:39
219,2016-07-06 18:27:51
514,2016-07-06 18:28:10
269,2016-07-06 18:28:18
509,2016-07-06 18:29:07
420,2016-07-06 18:29:10
265,2016-07-06 18:29:12
512,2016-07-06 18:29:54
422,2016-07-06 18:29:56
232,2016-07-06 18:29:58
273,2016-07-06 18:30:00
512,2016-07-06 18:30:19
269,2016-07-06 18:30:24
229,2016-07-06 18:30:26
522,2016-07-06 18:30:49
271,2016-07-06 18:30:52
509,2016-07-06 18:31:08
443,2016-07-06 18:31:11
267,2016-07-06 18:31:13
336,2016-07-06 18:31:27
517,2016-07-06 18:31:42
426,2016-07-06 18:31:44
332,2016-07-06 18:32:22
265,2016-07-06 18:32:24
380,2016-07-06 18:32:46
271,2016-07-06 18:32:52
270,2016-07-06 18:32:55
513,2016-07-06 18:33:46
292,2016-07-06 18:33:54
231,2016-07-06 18:33:56
421,2016-07-06 18:33:58
510,2016-07-06 18:40:52
421,2016-07-06 18:40:57
343,2016-07-06 18:41:22
267,2016-07-06 18:41:29
386,2016-07-06 18:41:31
287,2016-07-06 18:41:45
511,2016-07-06 18:42:15
445,2016-07-06 18:42:17
305,2016-07-06 18:42:19
520,2016-07-06 18:44:59
411,2016-07-06 18:45:01
512,2016-07-06 18:46:00
421,2016-07-06 18:46:01
338,2016-07-06 18:46:07
508,2016-07-06 18:47:01
271,2016-07-06 18:47:08
367,2016-07-06 18:47:16
505,2016-07-06 18:47:50
276,2016-07-06 18:47:58
368,2016-07-06 18:48:04
512,2016-07-06 18:48:29
269,2016-07-06 18:48:30
511,2016-07-06 18:48:48
269,2016-07-06 18:48:52
510,2016-07-06 18:49:37
265,2016-07-06 18:50:02
380,2016-07-06 18:55:09
347,2016-07-06 18:55:39
1188,2016-07-06 18:55:42
396,2016-07-06 18:56:01
391,2016-07-06 18:56:02
333,2016-07-06 18:56:13
444,2016-07-06 18:56:15
306,2016-07-06 18:56:53
372,2016-07-06 18:56:55
316,2016-07-06 18:57:54
303,2016-07-06 18:57:56
514,2016-07-06 18:58:22
375,2016-07-06 18:58:23
1032,2016-07-06 19:00:10
511,2016-07-06 19:03:59
291,2016-07-06 19:04:01
515,2016-07-06 19:04:48
273,2016-07-06 19:04:53
643,2016-07-07 08:38:42
311,2016-07-07 08:38:45
629,2016-07-07 08:42:23
309,2016-07-07 08:42:28
823,2016-07-07 08:55:58
599,2016-07-07 08:56:50
712,2016-07-07 08:57:46
612,2016-07-07 08:58:35
610,2016-07-07 08:59:29
1274,2016-07-07 09:00:24
609,2016-07-07 09:01:10
847,2016-07-07 09:01:56
642,2016-07-07 09:02:45
611,2016-07-07 09:03:29
604,2016-07-07 09:04:13
615,2016-07-07 09:05:11
606,2016-07-07 09:05:59
614,2016-07-07 09:06:55
612,2016-07-07 09:08:06
606,2016-07-07 09:08:50
620,2016-07-07 09:09:39
610,2016-07-07 09:10:33
611,2016-07-07 09:11:43
608,2016-07-07 09:12:36
609,2016-07-07 09:13:22
611,2016-07-07 09:14:12
697,2016-07-07 09:15:04
611,2016-07-07 09:16:00
610,2016-07-07 09:17:45
1549,2016-07-07 09:18:34
673,2016-07-07 09:27:00
578,2016-07-07 09:28:15
619,2016-07-07 09:28:49
417,2016-07-07 09:28:50
434,2016-07-07 09:28:50
389,2016-07-07 09:28:57
1522,2016-07-07 09:29:50
2724,2016-07-07 09:30:05
656,2016-07-07 09:30:46
576,2016-07-07 09:31:03
609,2016-07-07 09:31:36
580,2016-07-07 09:32:37
610,2016-07-07 09:34:03
619,2016-07-07 09:35:13
618,2016-07-07 09:36:11
605,2016-07-07 09:37:01
600,2016-07-07 09:38:35
578,2016-07-07 09:39:46
512,2016-07-07 09:46:03
508,2016-07-07 09:46:57
881,2016-07-07 09:47:25
530,2016-07-07 09:47:47
1420,2016-07-07 09:47:57
1976,2016-07-07 09:48:25
1359,2016-07-07 09:48:54
517,2016-07-07 09:49:10
278,2016-07-07 09:49:55
3303,2016-07-07 09:50:36
370,2016-07-07 09:51:13
310,2016-07-07 09:51:33
514,2016-07-07 09:51:39
1172,2016-07-07 09:52:12
423,2016-07-07 09:52:50
651,2016-07-07 09:52:51
570,2016-07-07 09:53:09
1503,2016-07-07 09:53:35
517,2016-07-07 09:53:55
515,2016-07-07 09:54:30
405,2016-07-07 09:54:36
951,2016-07-07 09:54:47
727,2016-07-07 09:55:15
377,2016-07-07 09:55:27
671,2016-07-07 09:55:56
793,2016-07-07 09:56:23
462,2016-07-07 09:57:27
910,2016-07-07 09:58:18
586,2016-07-07 09:59:21
357,2016-07-07 09:59:24
818,2016-07-07 10:00:48
624,2016-07-07 10:01:19
619,2016-07-07 10:01:40
618,2016-07-07 10:04:37
573,2016-07-07 10:05:06
519,2016-07-07 10:06:48
611,2016-07-07 10:07:59
382,2016-07-07 10:08:07
532,2016-07-07 10:08:30
606,2016-07-07 10:11:01
1680,2016-07-07 10:12:07
439,2016-07-07 10:12:17
538,2016-07-07 10:12:31
568,2016-07-07 10:13:13
609,2016-07-07 10:16:11
630,2016-07-07 10:17:07
604,2016-07-07 10:18:15
515,2016-07-07 10:18:29
457,2016-07-07 10:18:34
604,2016-07-07 10:19:34
561,2016-07-07 10:20:07
370,2016-07-07 10:20:30
609,2016-07-07 10:20:34
1718,2016-07-07 10:21:42
859,2016-07-07 10:21:45
769,2016-07-07 10:22:29
662,2016-07-07 10:23:06
562,2016-07-07 10:23:29
658,2016-07-07 10:23:49
1002,2016-07-07 10:23:54
800,2016-07-07 10:24:03
666,2016-07-07 10:24:48
620,2016-07-07 10:26:20
12713,2016-07-07 10:30:28
8586,2016-07-07 10:30:28
1351,2016-07-07 10:30:46
239,2016-07-07 10:31:04
279,2016-07-07 10:31:11
337,2016-07-07 10:31:19
295,2016-07-07 10:32:35
442,2016-07-07 10:33:16
275,2016-07-07 10:33:20
482,2016-07-07 10:33:42
529,2016-07-07 10:33:42
21351,2016-07-07 10:33:42
520,2016-07-07 10:33:45
1843,2016-07-07 10:33:54
987,2016-07-07 10:34:10
473,2016-07-07 10:34:19
657,2016-07-07 10:34:23
610,2016-07-07 10:34:38
778,2016-07-07 10:34:54
1330,2016-07-07 10:36:20
1268,2016-07-07 10:36:25
1144,2016-07-07 10:36:30
662,2016-07-07 10:39:26
611,2016-07-07 10:40:18
566,2016-07-07 10:40:48
607,2016-07-07 10:41:08
857,2016-07-07 10:41:44
658,2016-07-07 10:42:34
617,2016-07-07 10:42:40
755,2016-07-07 10:45:02
573,2016-07-07 10:45:50
611,2016-07-07 10:45:52
617,2016-07-07 10:47:44
623,2016-07-07 10:52:25
618,2016-07-07 10:52:35
1276,2016-07-07 10:53:12
657,2016-07-07 10:54:44
563,2016-07-07 10:54:46
555,2016-07-07 10:54:47
585,2016-07-07 10:54:55
594,2016-07-07 10:54:55
344,2016-07-07 10:55:26
386,2016-07-07 10:55:26
252,2016-07-07 10:55:26
459,2016-07-07 10:55:28
467,2016-07-07 10:55:30
584,2016-07-07 10:56:01
1384,2016-07-07 10:56:13
571,2016-07-07 10:56:18
401,2016-07-07 10:58:57
570,2016-07-07 10:59:36
874,2016-07-07 11:00:01
1892,2016-07-07 11:00:06
1900,2016-07-07 11:00:06
14306,2016-07-07 11:00:39
7645,2016-07-07 11:00:41
706,2016-07-07 11:01:23
652,2016-07-07 11:01:23
621,2016-07-07 11:01:26
396,2016-07-07 11:01:27
907,2016-07-07 11:03:01
2733,2016-07-07 11:03:38
609,2016-07-07 11:03:47
535,2016-07-07 11:04:20
316,2016-07-07 11:04:23
1086,2016-07-07 11:05:08
535,2016-07-07 11:05:10
222,2016-07-07 11:05:26
391,2016-07-07 11:06:59
446,2016-07-07 11:06:59
214,2016-07-07 11:07:10
213,2016-07-07 11:07:10
1908,2016-07-07 11:07:22
558,2016-07-07 11:07:29
410,2016-07-07 11:07:31
243,2016-07-07 11:07:37
265,2016-07-07 11:07:39
346,2016-07-07 11:07:43
596,2016-07-07 11:08:35
379,2016-07-07 11:09:31
576,2016-07-07 11:11:23
608,2016-07-07 11:11:48
533,2016-07-07 11:11:55
1987,2016-07-07 11:13:44
458,2016-07-07 11:14:14
333,2016-07-07 11:14:25
566,2016-07-07 11:14:27
999,2016-07-07 11:14:40
893,2016-07-07 11:15:09
1043,2016-07-07 11:15:14
2434,2016-07-07 11:15:27
623,2016-07-07 11:15:32
573,2016-07-07 11:16:32
573,2016-07-07 11:16:58
568,2016-07-07 11:17:22
566,2016-07-07 11:17:44
1683,2016-07-07 11:18:08
3336,2016-07-07 11:18:11
1611,2016-07-07 11:18:27
1675,2016-07-07 11:18:34
2408,2016-07-07 11:19:07
1837,2016-07-07 11:19:12
778,2016-07-07 11:19:31
856,2016-07-07 11:19:41
1157,2016-07-07 11:19:42
564,2016-07-07 11:19:54
569,2016-07-07 11:20:10
646,2016-07-07 11:20:39
576,2016-07-07 11:20:40
1511,2016-07-07 11:21:11
628,2016-07-07 11:21:45
573,2016-07-07 11:22:09
398,2016-07-07 11:22:44
613,2016-07-07 11:22:59
567,2016-07-07 11:23:19
709,2016-07-07 11:23:41
608,2016-07-07 11:23:46
607,2016-07-07 11:24:33
579,2016-07-07 11:25:55
614,2016-07-07 11:26:26
856,2016-07-07 11:26:55
571,2016-07-07 11:27:18
379,2016-07-07 11:28:04
636,2016-07-07 11:28:49
584,2016-07-07 11:29:32
423,2016-07-07 11:30:40
606,2016-07-07 11:32:01
580,2016-07-07 11:32:15
578,2016-07-07 11:33:16
594,2016-07-07 11:46:06
470,2016-07-07 11:46:09
580,2016-07-07 11:46:51
410,2016-07-07 11:49:54
277,2016-07-07 11:50:00
614,2016-07-07 11:50:36
569,2016-07-07 11:51:07
517,2016-07-07 11:51:35
657,2016-07-07 11:52:39
477,2016-07-07 11:54:47
562,2016-07-07 11:55:02
427,2016-07-07 11:56:07
710,2016-07-07 12:00:44
527,2016-07-07 12:01:26
423,2016-07-07 12:01:28
235,2016-07-07 12:01:35
269,2016-07-07 12:01:38
396,2016-07-07 12:01:59
373,2016-07-07 12:05:54
599,2016-07-07 12:16:15
360,2016-07-07 12:21:15
640,2016-07-07 12:22:16
414,2016-07-07 12:22:16
485,2016-07-07 12:22:32
277,2016-07-07 12:22:45
309,2016-07-07 12:22:59
407,2016-07-07 12:23:14
361,2016-07-07 12:23:43
247,2016-07-07 12:23:52
264,2016-07-07 12:24:03
288,2016-07-07 12:24:30
245,2016-07-07 12:24:34
423,2016-07-07 12:24:39
500,2016-07-07 12:27:26
457,2016-07-07 12:32:42
359,2016-07-07 12:32:42
411,2016-07-07 12:33:02
365,2016-07-07 12:33:15
247,2016-07-07 12:33:21
426,2016-07-07 12:33:24
370,2016-07-07 12:33:38
367,2016-07-07 12:33:44
350,2016-07-07 12:33:44
433,2016-07-07 12:33:51
946,2016-07-07 12:35:49
310,2016-07-07 12:37:27
570,2016-07-07 12:37:58
434,2016-07-07 12:38:17
381,2016-07-07 12:41:00
620,2016-07-07 12:45:12
614,2016-07-07 12:45:12
1704,2016-07-07 12:47:10
1937,2016-07-07 12:47:11
2404,2016-07-07 12:49:01
2558,2016-07-07 12:49:01
855,2016-07-07 12:50:50
965,2016-07-07 12:50:50
671,2016-07-07 13:04:08
793,2016-07-07 13:06:41
456,2016-07-07 13:09:08
610,2016-07-07 13:09:22
670,2016-07-07 13:09:22
